artist_name,artist_clean,billboard_year,rank,popularity,genres,decade,is_rock
R. Kelly,r. kelly,1999,83,57,['r&b'],1990,False
R. Kelly,r. kelly,1999,83,68,['r&b'],1990,False
Kenny Chesney,kenny chesney,1999,84,44,['country'],1990,False
Kenny Chesney,kenny chesney,1999,84,71,['country'],1990,False
Lonestar,lonestar,1999,85,44,['country'],1990,False
Lonestar,lonestar,1999,85,71,['country'],1990,False
Britney Spears,britney spears,1999,86,61,['pop'],1990,False
Britney Spears,britney spears,1999,86,40,['pop'],1990,False
Britney Spears,britney spears,1999,86,71,['pop'],1990,False
Britney Spears,britney spears,1999,86,66,['pop'],1990,False
Britney Spears,britney spears,1999,86,84,['pop'],1990,False
Britney Spears,britney spears,1999,86,60,['pop'],1990,False
Britney Spears,britney spears,1999,86,82,['pop'],1990,False
Britney Spears,britney spears,1999,86,59,['pop'],1990,False
Britney Spears,britney spears,1999,86,44,['pop'],1990,False
Britney Spears,britney spears,1999,86,71,['pop'],1990,False
Britney Spears,britney spears,1999,86,60,['pop'],1990,False
Britney Spears,britney spears,1999,86,39,['pop'],1990,False
Britney Spears,britney spears,1999,86,81,['pop'],1990,False
Britney Spears,britney spears,1999,86,55,['pop'],1990,False
Britney Spears,britney spears,1999,86,69,['pop'],1990,False
Britney Spears,britney spears,1999,86,46,['pop'],1990,False
Britney Spears,britney spears,1999,86,78,['pop'],1990,False
Britney Spears,britney spears,1999,86,45,['pop'],1990,False
Britney Spears,britney spears,1999,86,40,['pop'],1990,False
Britney Spears,britney spears,1999,86,65,['pop'],1990,False
Britney Spears,britney spears,1999,86,51,['pop'],1990,False
Britney Spears,britney spears,1999,86,43,['pop'],1990,False
Britney Spears,britney spears,1999,86,85,['pop'],1990,False
Britney Spears,britney spears,1999,86,79,['pop'],1990,False
Jay-Z,jay-z,1999,89,63,"['hip hop', 'east coast hip hop', 'rap']",1990,False
Jay-Z,jay-z,1999,89,75,"['hip hop', 'east coast hip hop', 'rap']",1990,False
Jay-Z,jay-z,1999,89,44,"['hip hop', 'east coast hip hop', 'rap']",1990,False
Jay-Z,jay-z,1999,89,44,"['hip hop', 'east coast hip hop', 'rap']",1990,False
Jay-Z,jay-z,1999,89,84,"['hip hop', 'east coast hip hop', 'rap']",1990,False
Jay-Z,jay-z,1999,89,78,"['hip hop', 'east coast hip hop', 'rap']",1990,False
Jay-Z,jay-z,1999,89,50,"['hip hop', 'east coast hip hop', 'rap']",1990,False
Jay-Z,jay-z,1999,89,81,"['hip hop', 'east coast hip hop', 'rap']",1990,False
Jay-Z,jay-z,1999,89,14,"['hip hop', 'east coast hip hop', 'rap']",1990,False
Jay-Z,jay-z,1999,89,1,"['hip hop', 'east coast hip hop', 'rap']",1990,False
"Blackstreet featuring Mýa, Mase and Blinky Blink",blackstreet,1999,91,78,['new jack swing'],1990,False
Jo Dee Messina,jo dee messina,1999,93,41,"['country', 'classic country']",1990,False
Jo Dee Messina,jo dee messina,1999,93,68,"['country', 'classic country']",1990,False
George Strait,george strait,1999,98,45,"['country', 'classic country', 'traditional country', 'honky tonk']",1990,False
George Strait,george strait,1999,98,70,"['country', 'classic country', 'traditional country', 'honky tonk']",1990,False
George Strait,george strait,1999,98,47,"['country', 'classic country', 'traditional country', 'honky tonk']",1990,False
George Strait,george strait,1999,98,70,"['country', 'classic country', 'traditional country', 'honky tonk']",1990,False
George Strait,george strait,1999,98,41,"['country', 'classic country', 'traditional country', 'honky tonk']",1990,False
George Strait,george strait,1999,98,72,"['country', 'classic country', 'traditional country', 'honky tonk']",1990,False
George Strait,george strait,1999,98,72,"['country', 'classic country', 'traditional country', 'honky tonk']",1990,False
George Strait,george strait,1999,98,40,"['country', 'classic country', 'traditional country', 'honky tonk']",1990,False
Faith Hill,faith hill,2000,1,36,['country'],2000,False
Faith Hill,faith hill,2000,1,38,['country'],2000,False
Faith Hill,faith hill,2000,1,66,['country'],2000,False
Santana featuring Rob Thomas,santana,2000,2,73,[],2000,True
Santana featuring The Product G&B,santana,2000,3,73,[],2000,True
Destiny's Child,destiny's child,2000,6,79,[],2000,False
Destiny's Child,destiny's child,2000,6,49,[],2000,False
Destiny's Child,destiny's child,2000,6,34,[],2000,False
Destiny's Child,destiny's child,2000,6,69,[],2000,False
Lonestar,lonestar,2000,8,44,['country'],2000,False
Lonestar,lonestar,2000,8,71,['country'],2000,False
Matchbox Twenty,matchbox twenty,2000,9,74,['post-grunge'],2000,False
Creed,creed,2000,11,76,['post-grunge'],2000,False
Aaliyah,aaliyah,2000,12,50,['r&b'],2000,False
Destiny's Child,destiny's child,2000,13,79,[],2000,False
Destiny's Child,destiny's child,2000,13,49,[],2000,False
Destiny's Child,destiny's child,2000,13,34,[],2000,False
Destiny's Child,destiny's child,2000,13,69,[],2000,False
3 Doors Down,3 doors down,2000,15,81,['post-grunge'],2000,False
3 Doors Down,3 doors down,2000,15,53,['post-grunge'],2000,False
3 Doors Down,3 doors down,2000,15,79,['post-grunge'],2000,False
3 Doors Down,3 doors down,2000,15,54,['post-grunge'],2000,False
Madonna,madonna,2000,17,56,[],2000,False
Madonna,madonna,2000,17,76,[],2000,False
Madonna,madonna,2000,17,78,[],2000,False
Christina Aguilera,christina aguilera,2000,19,0,[],2000,False
Christina Aguilera,christina aguilera,2000,19,66,[],2000,False
Christina Aguilera,christina aguilera,2000,19,80,[],2000,False
Christina Aguilera,christina aguilera,2000,19,71,[],2000,False
Christina Aguilera,christina aguilera,2000,19,61,[],2000,False
Christina Aguilera,christina aguilera,2000,19,67,[],2000,False
Nelly,nelly,2000,29,77,[],2000,False
Nelly,nelly,2000,29,63,[],2000,False
Nelly,nelly,2000,29,40,[],2000,False
Nelly,nelly,2000,29,78,[],2000,False
Backstreet Boys,backstreet boys,2000,31,74,[],2000,False
Backstreet Boys,backstreet boys,2000,31,83,[],2000,False
Backstreet Boys,backstreet boys,2000,31,73,[],2000,False
Creed,creed,2000,36,76,['post-grunge'],2000,False
Enrique Iglesias,enrique iglesias,2000,37,48,"['latin pop', 'latin']",2000,False
Enrique Iglesias,enrique iglesias,2000,37,45,"['latin pop', 'latin']",2000,False
Enrique Iglesias,enrique iglesias,2000,37,47,"['latin pop', 'latin']",2000,False
Enrique Iglesias,enrique iglesias,2000,37,7,"['latin pop', 'latin']",2000,False
Christina Aguilera,christina aguilera,2000,38,0,[],2000,False
Christina Aguilera,christina aguilera,2000,38,66,[],2000,False
Christina Aguilera,christina aguilera,2000,38,80,[],2000,False
Christina Aguilera,christina aguilera,2000,38,71,[],2000,False
Christina Aguilera,christina aguilera,2000,38,61,[],2000,False
Christina Aguilera,christina aguilera,2000,38,67,[],2000,False
Faith Hill,faith hill,2000,41,36,['country'],2000,False
Faith Hill,faith hill,2000,41,38,['country'],2000,False
Faith Hill,faith hill,2000,41,66,['country'],2000,False
Christina Aguilera,christina aguilera,2000,42,0,[],2000,False
Christina Aguilera,christina aguilera,2000,42,66,[],2000,False
Christina Aguilera,christina aguilera,2000,42,80,[],2000,False
Christina Aguilera,christina aguilera,2000,42,71,[],2000,False
Christina Aguilera,christina aguilera,2000,42,61,[],2000,False
Christina Aguilera,christina aguilera,2000,42,67,[],2000,False
Mariah Carey featuring Joe and 98 Degrees,mariah carey,2000,45,78,['christmas'],2000,False
Mariah Carey featuring Joe and 98 Degrees,mariah carey,2000,45,81,['christmas'],2000,False
Smash Mouth,smash mouth,2000,48,67,[],2000,False
Smash Mouth,smash mouth,2000,48,78,[],2000,False
Sting featuring Cheb Mami,sting,2000,50,37,['soft rock'],2000,False
Sting featuring Cheb Mami,sting,2000,50,50,['soft rock'],2000,False
Sting featuring Cheb Mami,sting,2000,50,65,['soft rock'],2000,False
Sting featuring Cheb Mami,sting,2000,50,39,['soft rock'],2000,False
Sting featuring Cheb Mami,sting,2000,50,40,['soft rock'],2000,False
Sting featuring Cheb Mami,sting,2000,50,76,['soft rock'],2000,False
Sting featuring Cheb Mami,sting,2000,50,41,['soft rock'],2000,False
Sting featuring Cheb Mami,sting,2000,50,39,['soft rock'],2000,False
Sting featuring Cheb Mami,sting,2000,50,56,['soft rock'],2000,False
Sting featuring Cheb Mami,sting,2000,50,38,['soft rock'],2000,False
Sting featuring Cheb Mami,sting,2000,50,39,['soft rock'],2000,False
Sting featuring Cheb Mami,sting,2000,50,77,['soft rock'],2000,False
Eminem,eminem,2000,51,75,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,79,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,10,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,85,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,47,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,50,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,80,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,74,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,75,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,57,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,55,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,32,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,19,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,53,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,69,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,26,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,51,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,32,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,58,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,59,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,55,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,38,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,49,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,81,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,61,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,34,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,83,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,67,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,61,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,33,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,30,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,67,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,58,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,46,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,56,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,87,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,85,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,33,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,37,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,58,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,40,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,72,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,70,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,77,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,44,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,56,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,72,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,40,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,62,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,68,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,64,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,57,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,84,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,71,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,38,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,71,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,36,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,34,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,71,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,61,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,53,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,52,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,82,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,54,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,60,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,63,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,64,"['rap', 'hip hop']",2000,False
Eminem,eminem,2000,51,33,"['rap', 'hip hop']",2000,False
Britney Spears,britney spears,2000,55,61,['pop'],2000,False
Britney Spears,britney spears,2000,55,40,['pop'],2000,False
Britney Spears,britney spears,2000,55,71,['pop'],2000,False
Britney Spears,britney spears,2000,55,66,['pop'],2000,False
Britney Spears,britney spears,2000,55,84,['pop'],2000,False
Britney Spears,britney spears,2000,55,60,['pop'],2000,False
Britney Spears,britney spears,2000,55,82,['pop'],2000,False
Britney Spears,britney spears,2000,55,59,['pop'],2000,False
Britney Spears,britney spears,2000,55,44,['pop'],2000,False
Britney Spears,britney spears,2000,55,71,['pop'],2000,False
Britney Spears,britney spears,2000,55,60,['pop'],2000,False
Britney Spears,britney spears,2000,55,39,['pop'],2000,False
Britney Spears,britney spears,2000,55,81,['pop'],2000,False
Britney Spears,britney spears,2000,55,55,['pop'],2000,False
Britney Spears,britney spears,2000,55,69,['pop'],2000,False
Britney Spears,britney spears,2000,55,46,['pop'],2000,False
Britney Spears,britney spears,2000,55,78,['pop'],2000,False
Britney Spears,britney spears,2000,55,45,['pop'],2000,False
Britney Spears,britney spears,2000,55,40,['pop'],2000,False
Britney Spears,britney spears,2000,55,65,['pop'],2000,False
Britney Spears,britney spears,2000,55,51,['pop'],2000,False
Britney Spears,britney spears,2000,55,43,['pop'],2000,False
Britney Spears,britney spears,2000,55,85,['pop'],2000,False
Britney Spears,britney spears,2000,55,79,['pop'],2000,False
Red Hot Chili Peppers,red hot chili peppers,2000,59,79,"['funk rock', 'alternative rock', 'rock']",2000,False
Red Hot Chili Peppers,red hot chili peppers,2000,59,84,"['funk rock', 'alternative rock', 'rock']",2000,False
Red Hot Chili Peppers,red hot chili peppers,2000,59,78,"['funk rock', 'alternative rock', 'rock']",2000,False
Red Hot Chili Peppers,red hot chili peppers,2000,59,85,"['funk rock', 'alternative rock', 'rock']",2000,False
Red Hot Chili Peppers,red hot chili peppers,2000,59,85,"['funk rock', 'alternative rock', 'rock']",2000,False
Red Hot Chili Peppers,red hot chili peppers,2000,59,76,"['funk rock', 'alternative rock', 'rock']",2000,False
Red Hot Chili Peppers,red hot chili peppers,2000,59,84,"['funk rock', 'alternative rock', 'rock']",2000,False
Red Hot Chili Peppers,red hot chili peppers,2000,59,81,"['funk rock', 'alternative rock', 'rock']",2000,False
Red Hot Chili Peppers,red hot chili peppers,2000,59,76,"['funk rock', 'alternative rock', 'rock']",2000,False
Jay-Z featuring UGK,jay-z,2000,60,63,"['hip hop', 'east coast hip hop', 'rap']",2000,False
Jay-Z featuring UGK,jay-z,2000,60,75,"['hip hop', 'east coast hip hop', 'rap']",2000,False
Jay-Z featuring UGK,jay-z,2000,60,44,"['hip hop', 'east coast hip hop', 'rap']",2000,False
Jay-Z featuring UGK,jay-z,2000,60,44,"['hip hop', 'east coast hip hop', 'rap']",2000,False
Jay-Z featuring UGK,jay-z,2000,60,84,"['hip hop', 'east coast hip hop', 'rap']",2000,False
Jay-Z featuring UGK,jay-z,2000,60,78,"['hip hop', 'east coast hip hop', 'rap']",2000,False
Jay-Z featuring UGK,jay-z,2000,60,50,"['hip hop', 'east coast hip hop', 'rap']",2000,False
Jay-Z featuring UGK,jay-z,2000,60,81,"['hip hop', 'east coast hip hop', 'rap']",2000,False
Jay-Z featuring UGK,jay-z,2000,60,14,"['hip hop', 'east coast hip hop', 'rap']",2000,False
Jay-Z featuring UGK,jay-z,2000,60,1,"['hip hop', 'east coast hip hop', 'rap']",2000,False
Kid Rock,kid rock,2000,67,67,[],2000,False
Train,train,2000,70,2,['soft pop'],2000,False
Train,train,2000,70,77,['soft pop'],2000,False
Train,train,2000,70,0,['soft pop'],2000,False
Train,train,2000,70,43,['soft pop'],2000,False
Train,train,2000,70,81,['soft pop'],2000,False
DMX,dmx,2000,71,56,"['east coast hip hop', 'old school hip hop', 'hardcore hip hop']",2000,False
DMX,dmx,2000,71,70,"['east coast hip hop', 'old school hip hop', 'hardcore hip hop']",2000,False
Dr. Dre featuring Eminem,dr. dre,2000,73,79,"['old school hip hop', 'g-funk', 'gangster rap', 'west coast hip hop', 'hip hop', 'rap']",2000,False
Dr. Dre featuring Eminem,dr. dre,2000,73,61,"['old school hip hop', 'g-funk', 'gangster rap', 'west coast hip hop', 'hip hop', 'rap']",2000,False
Dr. Dre featuring Eminem,dr. dre,2000,73,78,"['old school hip hop', 'g-funk', 'gangster rap', 'west coast hip hop', 'hip hop', 'rap']",2000,False
Dr. Dre featuring Eminem,dr. dre,2000,73,76,"['old school hip hop', 'g-funk', 'gangster rap', 'west coast hip hop', 'hip hop', 'rap']",2000,False
Dr. Dre featuring Eminem,dr. dre,2000,73,63,"['old school hip hop', 'g-funk', 'gangster rap', 'west coast hip hop', 'hip hop', 'rap']",2000,False
Dr. Dre featuring Eminem,dr. dre,2000,73,82,"['old school hip hop', 'g-funk', 'gangster rap', 'west coast hip hop', 'hip hop', 'rap']",2000,False
Jo Dee Messina,jo dee messina,2000,74,41,"['country', 'classic country']",2000,False
Jo Dee Messina,jo dee messina,2000,74,68,"['country', 'classic country']",2000,False
Dr. Dre featuring Snoop Dogg,dr. dre,2000,76,79,"['old school hip hop', 'g-funk', 'gangster rap', 'west coast hip hop', 'hip hop', 'rap']",2000,False
Dr. Dre featuring Snoop Dogg,dr. dre,2000,76,61,"['old school hip hop', 'g-funk', 'gangster rap', 'west coast hip hop', 'hip hop', 'rap']",2000,False
Dr. Dre featuring Snoop Dogg,dr. dre,2000,76,78,"['old school hip hop', 'g-funk', 'gangster rap', 'west coast hip hop', 'hip hop', 'rap']",2000,False
Dr. Dre featuring Snoop Dogg,dr. dre,2000,76,76,"['old school hip hop', 'g-funk', 'gangster rap', 'west coast hip hop', 'hip hop', 'rap']",2000,False
Dr. Dre featuring Snoop Dogg,dr. dre,2000,76,63,"['old school hip hop', 'g-funk', 'gangster rap', 'west coast hip hop', 'hip hop', 'rap']",2000,False
Dr. Dre featuring Snoop Dogg,dr. dre,2000,76,82,"['old school hip hop', 'g-funk', 'gangster rap', 'west coast hip hop', 'hip hop', 'rap']",2000,False
Britney Spears,britney spears,2000,77,61,['pop'],2000,False
Britney Spears,britney spears,2000,77,40,['pop'],2000,False
Britney Spears,britney spears,2000,77,71,['pop'],2000,False
Britney Spears,britney spears,2000,77,66,['pop'],2000,False
Britney Spears,britney spears,2000,77,84,['pop'],2000,False
Britney Spears,britney spears,2000,77,60,['pop'],2000,False
Britney Spears,britney spears,2000,77,82,['pop'],2000,False
Britney Spears,britney spears,2000,77,59,['pop'],2000,False
Britney Spears,britney spears,2000,77,44,['pop'],2000,False
Britney Spears,britney spears,2000,77,71,['pop'],2000,False
Britney Spears,britney spears,2000,77,60,['pop'],2000,False
Britney Spears,britney spears,2000,77,39,['pop'],2000,False
Britney Spears,britney spears,2000,77,81,['pop'],2000,False
Britney Spears,britney spears,2000,77,55,['pop'],2000,False
Britney Spears,britney spears,2000,77,69,['pop'],2000,False
Britney Spears,britney spears,2000,77,46,['pop'],2000,False
Britney Spears,britney spears,2000,77,78,['pop'],2000,False
Britney Spears,britney spears,2000,77,45,['pop'],2000,False
Britney Spears,britney spears,2000,77,40,['pop'],2000,False
Britney Spears,britney spears,2000,77,65,['pop'],2000,False
Britney Spears,britney spears,2000,77,51,['pop'],2000,False
Britney Spears,britney spears,2000,77,43,['pop'],2000,False
Britney Spears,britney spears,2000,77,85,['pop'],2000,False
Britney Spears,britney spears,2000,77,79,['pop'],2000,False
Chad Brock,chad brock,2000,79,35,[],2000,False
George Strait,george strait,2000,80,45,"['country', 'classic country', 'traditional country', 'honky tonk']",2000,False
George Strait,george strait,2000,80,70,"['country', 'classic country', 'traditional country', 'honky tonk']",2000,False
George Strait,george strait,2000,80,47,"['country', 'classic country', 'traditional country', 'honky tonk']",2000,False
George Strait,george strait,2000,80,70,"['country', 'classic country', 'traditional country', 'honky tonk']",2000,False
George Strait,george strait,2000,80,41,"['country', 'classic country', 'traditional country', 'honky tonk']",2000,False
George Strait,george strait,2000,80,72,"['country', 'classic country', 'traditional country', 'honky tonk']",2000,False
George Strait,george strait,2000,80,72,"['country', 'classic country', 'traditional country', 'honky tonk']",2000,False
George Strait,george strait,2000,80,40,"['country', 'classic country', 'traditional country', 'honky tonk']",2000,False
Toby Keith,toby keith,2000,82,48,"['country', 'classic country']",2000,False
Toby Keith,toby keith,2000,82,68,"['country', 'classic country']",2000,False
Toby Keith,toby keith,2000,82,0,"['country', 'classic country']",2000,False
Toby Keith,toby keith,2000,82,43,"['country', 'classic country']",2000,False
Toby Keith,toby keith,2000,82,71,"['country', 'classic country']",2000,False
Toby Keith,toby keith,2000,82,60,"['country', 'classic country']",2000,False
Tim McGraw,tim mcgraw,2000,83,46,"['country', 'classic country']",2000,False
Tim McGraw,tim mcgraw,2000,83,66,"['country', 'classic country']",2000,False
Tim McGraw,tim mcgraw,2000,83,71,"['country', 'classic country']",2000,False
Tim McGraw,tim mcgraw,2000,83,42,"['country', 'classic country']",2000,False
Tim McGraw,tim mcgraw,2000,83,47,"['country', 'classic country']",2000,False
Tim McGraw,tim mcgraw,2000,83,71,"['country', 'classic country']",2000,False
Tim McGraw,tim mcgraw,2000,83,42,"['country', 'classic country']",2000,False
Tim McGraw,tim mcgraw,2000,83,33,"['country', 'classic country']",2000,False
Tim McGraw,tim mcgraw,2000,83,62,"['country', 'classic country']",2000,False
Lonestar,lonestar,2000,90,44,['country'],2000,False
Lonestar,lonestar,2000,90,71,['country'],2000,False
Aaliyah,aaliyah,2000,96,50,['r&b'],2000,False
Destiny's Child,destiny's child,2000,97,79,[],2000,False
Destiny's Child,destiny's child,2000,97,49,[],2000,False
Destiny's Child,destiny's child,2000,97,34,[],2000,False
Destiny's Child,destiny's child,2000,97,69,[],2000,False
Jennifer Lopez,jennifer lopez,2000,99,29,[],2000,False
Jennifer Lopez,jennifer lopez,2000,99,62,[],2000,False
Jennifer Lopez,jennifer lopez,2000,99,2,[],2000,False
Jennifer Lopez,jennifer lopez,2000,99,66,[],2000,False
Jennifer Lopez,jennifer lopez,2000,99,44,[],2000,False
Jennifer Lopez,jennifer lopez,2000,99,58,[],2000,False
Jennifer Lopez,jennifer lopez,2000,99,44,[],2000,False
Jennifer Lopez,jennifer lopez,2000,99,23,[],2000,False
Jennifer Lopez,jennifer lopez,2000,99,52,[],2000,False
Jennifer Lopez,jennifer lopez,2000,99,25,[],2000,False
Jennifer Lopez,jennifer lopez,2000,99,81,[],2000,False
Jennifer Lopez,jennifer lopez,2000,99,68,[],2000,False
Jennifer Lopez,jennifer lopez,2000,99,21,[],2000,False
Jennifer Lopez,jennifer lopez,2000,99,23,[],2000,False
Jennifer Lopez,jennifer lopez,2000,99,34,[],2000,False
Jennifer Lopez,jennifer lopez,2000,99,22,[],2000,False
Jennifer Lopez,jennifer lopez,2000,99,35,[],2000,False
Jennifer Lopez,jennifer lopez,2000,99,62,[],2000,False
Jennifer Lopez,jennifer lopez,2000,99,73,[],2000,False
Jennifer Lopez,jennifer lopez,2000,99,31,[],2000,False
Jennifer Lopez,jennifer lopez,2000,99,23,[],2000,False
Jennifer Lopez,jennifer lopez,2000,99,25,[],2000,False
Jennifer Lopez,jennifer lopez,2000,99,28,[],2000,False
Jennifer Lopez,jennifer lopez,2000,99,27,[],2000,False
Jennifer Lopez,jennifer lopez,2000,99,23,[],2000,False
Jennifer Lopez,jennifer lopez,2000,99,65,[],2000,False
Jennifer Lopez,jennifer lopez,2000,99,31,[],2000,False
Jennifer Lopez,jennifer lopez,2000,99,26,[],2000,False
Jennifer Lopez,jennifer lopez,2000,99,37,[],2000,False
Jennifer Lopez,jennifer lopez,2000,99,23,[],2000,False
Jennifer Lopez,jennifer lopez,2000,99,23,[],2000,False
Jennifer Lopez,jennifer lopez,2000,99,31,[],2000,False
Jennifer Lopez,jennifer lopez,2000,99,31,[],2000,False
Jennifer Lopez,jennifer lopez,2000,99,30,[],2000,False
Jennifer Lopez,jennifer lopez,2000,99,30,[],2000,False
Jennifer Lopez,jennifer lopez,2000,99,28,[],2000,False
Lifehouse,lifehouse,2001,1,75,['post-grunge'],2000,False
Alicia Keys,alicia keys,2001,2,53,"['r&b', 'neo soul']",2000,False
Alicia Keys,alicia keys,2001,2,71,"['r&b', 'neo soul']",2000,False
Alicia Keys,alicia keys,2001,2,76,"['r&b', 'neo soul']",2000,False
Alicia Keys,alicia keys,2001,2,1,"['r&b', 'neo soul']",2000,False
Janet Jackson,janet jackson,2001,3,69,['new jack swing'],2000,False
Train,train,2001,4,2,['soft pop'],2000,False
Train,train,2001,4,77,['soft pop'],2000,False
Train,train,2001,4,0,['soft pop'],2000,False
Train,train,2001,4,43,['soft pop'],2000,False
Train,train,2001,4,81,['soft pop'],2000,False
Jennifer Lopez featuring Ja Rule,jennifer lopez,2001,5,29,[],2000,False
Jennifer Lopez featuring Ja Rule,jennifer lopez,2001,5,62,[],2000,False
Jennifer Lopez featuring Ja Rule,jennifer lopez,2001,5,2,[],2000,False
Jennifer Lopez featuring Ja Rule,jennifer lopez,2001,5,66,[],2000,False
Jennifer Lopez featuring Ja Rule,jennifer lopez,2001,5,44,[],2000,False
Jennifer Lopez featuring Ja Rule,jennifer lopez,2001,5,58,[],2000,False
Jennifer Lopez featuring Ja Rule,jennifer lopez,2001,5,44,[],2000,False
Jennifer Lopez featuring Ja Rule,jennifer lopez,2001,5,23,[],2000,False
Jennifer Lopez featuring Ja Rule,jennifer lopez,2001,5,52,[],2000,False
Jennifer Lopez featuring Ja Rule,jennifer lopez,2001,5,25,[],2000,False
Jennifer Lopez featuring Ja Rule,jennifer lopez,2001,5,81,[],2000,False
Jennifer Lopez featuring Ja Rule,jennifer lopez,2001,5,68,[],2000,False
Jennifer Lopez featuring Ja Rule,jennifer lopez,2001,5,21,[],2000,False
Jennifer Lopez featuring Ja Rule,jennifer lopez,2001,5,23,[],2000,False
Jennifer Lopez featuring Ja Rule,jennifer lopez,2001,5,34,[],2000,False
Jennifer Lopez featuring Ja Rule,jennifer lopez,2001,5,22,[],2000,False
Jennifer Lopez featuring Ja Rule,jennifer lopez,2001,5,35,[],2000,False
Jennifer Lopez featuring Ja Rule,jennifer lopez,2001,5,62,[],2000,False
Jennifer Lopez featuring Ja Rule,jennifer lopez,2001,5,73,[],2000,False
Jennifer Lopez featuring Ja Rule,jennifer lopez,2001,5,31,[],2000,False
Jennifer Lopez featuring Ja Rule,jennifer lopez,2001,5,23,[],2000,False
Jennifer Lopez featuring Ja Rule,jennifer lopez,2001,5,25,[],2000,False
Jennifer Lopez featuring Ja Rule,jennifer lopez,2001,5,28,[],2000,False
Jennifer Lopez featuring Ja Rule,jennifer lopez,2001,5,27,[],2000,False
Jennifer Lopez featuring Ja Rule,jennifer lopez,2001,5,23,[],2000,False
Jennifer Lopez featuring Ja Rule,jennifer lopez,2001,5,65,[],2000,False
